"siteID","taxonID","scientificName","LMA_gm2","N_pct","C_pct","d13C","d15N","chlorophyll_mgg","carotenoids_mgg","lignin_pct","cellulose_pct","EWT_g_cm2","n_samples"
"GRSM","QUAL","Quercus alba L.",65.5,2.29,49.73,-29.3,-3.1,2.74641181058191,0.424069944039296,11.2,14.72,0.000487420887135567,2
"GRSM","QUCO2","Quercus coccinea Münchh.",103.966666666667,1.54666666666667,50.19,-27.6,-3.63333333333333,1.71689580100316,0.390843108281158,10.4633333333333,11.4666666666667,0.000404807238541038,3
"GRSM","QUMO4","Quercus montana Willd.",76.0888888888889,2.07,48.4833333333333,-28.8222222222222,-2.95555555555556,2.8144762590078,0.426836781236641,10.9855555555556,16.0266666666667,0.000176401975438781,9
"GRSM","QURU","Quercus rubra L.",91.5,2.05,50.44,-28.3333333333333,-2.66666666666667,2.70693096313643,0.471838388408034,18.0466666666667,15.8866666666667,0.000256000246379976,3
"GRSM","QUVE","Quercus velutina Lam.",93.3,2.22,50.66,-28.1,-3.6,6.94490035169988,1.20984759671747,19.71,16.22,0.000110238876452731,1
"GRSM","ROPS","Robinia pseudoacacia L.",34.4,4.54,50.51,-27,-0.8,8.69090909090909,1.51688311688312,13,18.79,7.55931442257316e-05,1
"GRSM","TIAM","Tilia americana L.",71.6,3.11,47.68,-27.8,-0.7,7.82513661202186,1.56830601092896,13.84,17.11,0.000122025200232819,1
"GRSM","TSCA","Tsuga canadensis (L.) Carrière",110.52,1.752,47.52,-27.14,-2.68,0.94633210076321,0.107518669849698,9.638,12.172,0.000192137673142138,5
"GUAN","ACRE4","Acacia retusa (Jacq.) Howard",58.2,4.75,48.49,-28.9,2.9,3.48173913043478,0.753043478260869,6.36,13.37,7.98359912476098e-05,1
"GUAN","AMEL","Amyris elemifera L.",138.55,2.0825,48.555,-27.575,4.6,2.38503107382422,0.614390495240401,9.795,19.1575,0.000130551181134854,4
"GUAN","ANAC4","Antirhea acutata (DC.) Urb.",70.9,1.57,53.63,-26.7,5.5,1.29580348004094,0.253838280450358,20.5,17.95,0.00015257865392274,1
"GUAN","BOSU2","Bourreria succulenta Jacq.",125.975,1.68,44.9575,-27.175,4.3,2.73608354271357,0.626826005025126,11.7575,24.5625,0.000203418714463341,4
"GUAN","BUBU","Bucida buceras L.",111.369230769231,1.64730769230769,44.3419230769231,-27.9038461538462,4.88076923076923,2.80936844395957,0.517006520054087,9.35576923076923,25.7796153846154,0.000129937242522295,13
"GUAN","BUSI","Bursera simaruba (L.) Sarg.",57.7833333333333,2.08291666666667,49.79375,-27.275,3.93333333333333,2.35203682390289,0.496265470212305,17.3191666666667,16.1525,0.000141660119845235,12
"GUAN","CAHA9","Capparis hastata Jacq.",377.8,2.2,51.49,-29.7,7.7,0.446845590798188,0.11084001394214,13.58,11.8,0.000324937959339506,1
"GUAN","CAIN5","Capparis indica (L.) Druce",209.4,1.96,46.13,-27.1,8.8,0.880902043692741,0.27061310782241,11.65,15.56,0.000175816526189043,1
"GUAN","CAXY","Cassine xylocarpa Vent.",333.2,0.92,49.3,-26.1,2.5,0.768796992481203,0.197368421052632,17.76,19.56,0.000406166849272187,1
"GUAN","COAR3","Colubrina arborescens (Mill.) Sarg.",80,2.82,49.49,-27.3,0.4,2.16283924843424,0.505219206680585,11.86,11.66,0.000160930001654807,1
"GUAN","CODI8","Coccoloba diversifolia Jacq.",123,1.505,47.325,-26.5,3.5,2.09285347985348,0.461087912087912,19.605,19.55,0.00015173667131574,2
"GUAN","CODO","Comocladia dodonaea (L.) Urb.",130.9,1.78,48.4,-28.8,1.1,1.84966698382493,0.513796384395814,6.17,13.37,0.000201847903340441,1
"GUAN","COEL2","Colubrina elliptica (Sw.) Briz. & Stern",70.6,2.93,47.53,-26.9,3.1,2.27348394768133,0.537455410225921,4.55,8.36,0.000144030932817786,1
"GUAN","COKR","Coccoloba krugii Lindau",133.7,1.295,48.3,-27.05,1,0.963262533598224,0.222022905223793,23.63,28.65,0.000343569650115299,2
"GUAN","COMI","Coccoloba microstachya Willd.",79.1,1.63,49.12,-27,1.6,0.895652173913044,0.184782608695652,19.78,27.55,0.000166009867502405,1
"GUAN","CRDI8","Croton discolor Willd.",112,1.64,46.64,-28,5.6,2.02200220022002,0.556655665566557,4.48,26.02,0.000210591029087358,1
"GUAN","CRLU2","Croton lucidus L.",67.1,2.36,48.51,-28.1,3.6,2.78625134264232,0.616541353383459,10.14,9.85,0.000131411035488576,1
"GUAN","CRRH","Crossopetalum rhacoma Crantz",182.5,1.6,52.15,-27,0.9,1.05522914218566,0.195064629847239,25.71,13.35,0.000293236341707027,1
"GUAN","ERAR17","Erythroxylum areolatum L.",63.4,2.71,49.93,-25.9,5.2,1.88318227593152,0.336354481369587,7.58,14.36,0.000123372537202315,1
"GUAN","ERFR4","Erithalis fruticosa L.",124.4,1.29,53.05,-26.8,1.6,0.712280701754386,0.221052631578947,10.26,8.15,0.000327727120773727,1
"GUAN","ERRO3","Erythroxylum rotundifolium Lunan",96.9,1.88,51.94,-27.7,1.2,0.986547085201794,0.242152466367713,10.43,9.22,0.000166461808604039,1
"GUAN","EUAX","Eugenia axillaris (Sw.) Willd.",95.1,1.6,49.88,-27.7,0.2,0.730659025787966,0.220630372492837,17.33,10.97,0.0002075330537725,1
"GUAN","EUFO3","Eugenia foetida Pers.",109.8,1.58,54.4,-27.2,3.7,1.48195329087049,0.329087048832272,17.51,8.53,0.000147398287967683,1
"GUAN","EURH","Eugenia rhombea (Berg) Krug & Urb.",125.9,1.215,47.015,-28.45,5.75,0.99453139718563,0.252759300320276,16.465,22.81,0.000176350553246124,2
"GUAN","EUXE","Eugenia xerophytica Britton",148.9,1.23,50.73,-26.1,3.9,1.09518348623853,0.268348623853211,20.32,12.46,0.000122944868423176,1
"GUAN","EXCA","Exostema caribaeum (Jacq.) Schult.",95.9,2.31,51.73,-27,3.5,2.735,0.6,6.14,6.99,0.000138170569185408,1
"GUAN","GUEL","Guettarda elliptica Sw.",89.1,1.725,49.88,-27.55,6.5,1.61256544502618,0.337696335078534,18.16,19.89,0.000102717340554674,1
"GUAN","GUKR","Guettarda krugii Urb.",136,1.69,49.33,-24.9,6.9,3.6617050067659,0.746955345060893,15.33,32.27,0.000149214482033185,1
"GUAN","GUOB","Guapira obtusata (Jacq.) Little",92.6,3.71,47.19,-27.6,2.6,1.23739956172389,0.359386413440468,16.31,11.48,0.000247210840612623,1
"GUAN","GUOF","Guaiacum officinale L.",117.366666666667,1.97,51.2833333333333,-27.8333333333333,9.13333333333333,3.07926289492809,0.697563077696797,12.8216666666667,9.01,0.000100933812843143,3
"GUAN","GUSA","Guaiacum sanctum L.",135.1,2.5875,49.7775,-28.15,8.325,2.45866456361725,0.577583596214511,11.77,16.005,0.000158677912639336,2
"GUAN","GYLU","Gymnanthes lucida Sw.",135.54,1.708,47.364,-26.94,2.72,1.78106623508566,0.419209362796863,3.132,14.616,0.000191541674290304,5
"GUAN","JABE","Jacquinia berteroi Spreng.",285.5,0.81,52.42,-25.8,2.1,0.370221327967807,0.127162977867203,20.89,13.16,0.000232286782341883,1
"GUAN","JAFL","Jasminum fluminense Vell.",87.3,2.47,46.94,-28.5,5.8,6.24657534246575,1.43561643835616,12.05,11.46,0.000125282033012706,1
"GUAN","KRFE","Krugiodendron ferreum (Vahl) Urb.",107.2,2.33,51.25,-27.1,3.2,1.1303317535545,0.329383886255924,23.85,9.38,0.000130606239673906,1
"GUAN","LAEX","Lantana exarata Urb. & Ekman",118.9,1.5,45.57,-29,1,1.11359404096834,0.301675977653631,12.23,21.47,0.000163799320078294,1
"GUAN","LELE10","Leucaena leucocephala (Lam.) de Wit",78.4,4.29,49.59,-26.1,4.9,7.61290322580645,1.72903225806452,7.1,9.56,9.0330562890578e-05,1
"GUAN","MAPO6","Machaonia portoricensis Baill.",60.4,2.03,48.91,-26.6,3.6,1.83395291201983,0.364312267657993,13.51,12.94,9.12429571842424e-05,1
"GUAN","NEON-REVI","Reynosia vivesiana Trejo",214,1.38,49.38,-26.2,-1,0.997095837366892,0.300096805421104,17.23,22.2,0.000149348323275743,1
"GUAN","PIAC","Pictetia aculeata (Vahl) Urb.",98.6333333333333,2.61,47.62,-25.2,-0.566666666666667,3.10908417508418,0.583501683501684,11.2733333333333,16.75,0.000153375158690184,3
"GUAN","PIAL3","Pisonia albida (Heimerl) Britton ex Standl.",86.1545454545455,3.02727272727273,49.8381818181818,-27.9181818181818,6.25454545454545,2.2385762754856,0.550136342236909,24.6327272727273,13.7463636363636,0.000183991726184557,11
"GUAN","PIUN","Pithecellobium unguis-cati (L.) Benth.",80.2,3.89,49.63,-26.6,1.8,6.38177874186551,1.24945770065076,11.14,17.78,0.000103355117871916,1
"GUAN","PLAL","Plumeria alba L.",188.9,1.8,53.21,-24.7,4.5,0.876683937823834,0.271502590673575,13.73,13.01,0.00055632783254215,1
"GUAN","PRJU3","Prosopis juliflora (Sw.) DC.",86.55,3.88,49.105,-26.45,2.65,2.19402148979838,0.526379331160208,11.835,12.385,0.000130129847625749,2
"GUAN","ROAC2","Rochefortia acanthophora (DC.) Griseb.",126.9,2.13,51.35,-27.5,8.6,1.01237113402062,0.292783505154639,30.84,18.24,0.000119257739827315,1
"GUAN","SASE6","Savia sessiliflora (Sw.) Willd.",79.7,2.38,50.82,-25.9,7.1,5.08871662360035,0.971576227390181,10.44,19.24,8.99679158535375e-05,1
"GUAN","SCFR","Schaefferia frutescens Jacq.",115.3,2.73,44.92,-26,2.9,1.9724680432645,0.407079646017699,11.01,23.98,0.000165737778236488,1
"GUAN","SESI3","Senna siamea (Lam.) Irwin & Barneby",64.6,1.87,48.69,-26.5,2.3,1.59701492537313,0.529021558872305,7.87,11.86,9.66005715387717e-05,1
"GUAN","SISA6","Sideroxylon salicifolium (L.) Lam.",81.9,1.55,53.84,-28.6,2.5,1.25934579439252,0.39018691588785,15.33,13.96,0.000118314662492225,1
"GUAN","SWMA2","Swietenia mahagoni (L.) Jacq.",94.3,1.735,50.965,-28.75,4.1,3.5718954248366,0.855347593582888,24.325,19.825,0.000120521551345541,2
"GUAN","TAHE","Tabebuia heterophylla (DC.) Britton",126.6,1.49,47.78,-24.9,0.8,0.978060046189377,0.267898383371824,14.51,25.39,0.000205169164721886,1
"GUAN","THSTP","Thouinia striata Radlk. var. portoricensis (Radlk.) Votava & Alain",104.1,2.41,53.17,-29.3,2.5,2.28571428571429,0.454458293384468,19.01,14.77,0.000134478312006688,1
"GUAN","TUDI","Turnera diffusa Willd. ex Schult.",102.3,2.51,50,-27.5,3.6,1.71512915129151,0.388191881918819,11.18,16.41,0.000111531729555908,1
"HARV","ACNI5","Acer nigrum Michx. f.",75.5,1.465,52.39,-28.45,-2.9,4.8921052631579,1.01578947368421,11.02,14.03,7.77331137260172e-05,2
"HARV","ACRU","Acer rubrum L.",94.2466666666667,1.616,51.442,-28.28,-2.62666666666667,4.83246660247059,1.02622865862225,12.5216666666667,11.8026666666667,9.99855591977695e-05,15
"HARV","ACSA3","Acer saccharum Marshall",68.6,1.73,47.31,-29.6,-3,3.09019607843137,0.705882352941176,10.91,14.54,7.60925449871465e-05,1
"HARV","ACSAS","Acer saccharum Marshall var. saccharum",101.3,1.48,48.47,-27.9,-2.95,NA,NA,9.945,11.4,9.38702532728227e-05,2
"HARV","BEAL2","Betula alleghaniensis Britton",91.8,1.605,48.28,-28.15,-3.3,NA,NA,19.135,10.44,9.86905851942361e-05,2
"HARV","BELE","Betula lenta L.",66.6833333333333,1.97666666666667,51.22,-30.4,-1.53333333333333,4.43001570554732,0.952979935883238,23.26,14.69,7.77839844766875e-05,6
"HARV","BEPAP","Betula papyrifera Marshall var. papyrifera",71.85,1.9,52.9,-30.15,-2.75,4.13563204316192,0.825949775291821,14.87,10.81,0.000118559454240313,2
"HARV","BEPO","Betula populifolia Marshall",90.1,1.4,47.73,-29.3,-0.4,NA,NA,16.78,8.81,0.000102766798418972,1
"HARV","CAOV2","Carya ovata (Mill.) K. Koch",78.7,2.66,48.15,-28.7,-0.3,18.572864321608,3.13165829145729,13.77,17.545,8.47542761432408e-05,2
"HARV","FAGR","Fagus grandifolia Ehrh.",59.05,2.085,51.735,-29.7,-4.05,NA,NA,22.27,22.41,5.34642004525822e-05,2
"HARV","FRAM2","Fraxinus americana L.",88.9,1.655,49.61,-26.025,-1.025,4.05589202650454,0.93450363638813,13.0375,21.365,9.80156215182137e-05,4
"HARV","NYSY","Nyssa sylvatica Marshall",124.3,1.59,51.75,-28.3,-2.3,NA,NA,8.4,10.8,0.000162524476577798,1
"HARV","PIAB","Picea abies (L.) Karst.",283.666666666667,0.936666666666667,50.5333333333333,-27.8333333333333,-2.16666666666667,0.820553994379767,0.171818546768366,17.2033333333333,21.3433333333333,0.000388790218889317,3
"HARV","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",268.6,0.76,52.23,-28.8,-7.2,NA,NA,21.31,21.04,0.000309255079006772,1
"HARV","PIRE","Pinus resinosa Aiton",303.54,1.018,53.124,-28.46,-2.58,0.707760854767709,0.14844690659705,18.362,19.144,0.000373679675473068,5
"HARV","PIRI","Pinus rigida Mill.",263.4,1.15,52.93,-30.4,0.5,NA,NA,14.15,20.99,0.000452671040299906,1
"HARV","PIRU","Picea rubens Sarg.",239.8,0.63,51.23,-29.3,-7.8,NA,NA,19.87,19.25,0.000282651072124756,1
"HARV","PIST","Pinus strobus L.",159.7,1.27466666666667,53.133,-28.52,1.23,1.71763102293128,0.31708296341139,18.7696666666667,18.238,0.000192069935698927,15
"HARV","PRSES","Prunus serotina Ehrh. var. serotina",93.35,2.42,52.215,-27.05,-3.75,4.57133550488599,0.97328990228013,9.64,10.445,0.000109217853237661,2
"HARV","QUAL","Quercus alba L.",110,2.394,49.068,-29.02,-2.96,9.95384870906932,2.07548103673069,12.056,15.666,0.000111354941044385,5
"HARV","QURU","Quercus rubra L.",97.4533333333333,2.05433333333333,50.6176666666667,-28.7433333333333,-1.77666666666667,5.31113842939319,1.12769038602557,18.2913333333333,16.1073333333333,0.00010104205610876,15
"HARV","QUVE","Quercus velutina Lam.",84,1.76333333333333,50.3466666666667,-29.9333333333333,-3.73333333333333,2.52094717668488,0.571948998178507,19.9133333333333,17.5433333333333,8.90839225627908e-05,3
"HARV","TSCA","Tsuga canadensis (L.) Carrière",136.681818181818,1.16454545454545,52.2331818181818,-28.3318181818182,-3.79090909090909,0.869958473376663,0.2344255823075,10.9927272727273,15.0454545454545,0.000181986678164356,11
"HEAL","BEGL/BENA","Betula glandulosa/nana",96.8,2.06,50.2,-28.1,-4.5,1.61178045515395,0.281124497991968,14.99,8.88,0.000121147336540175,1
"HEAL","BEOC2","Betula occidentalis Hook.",85.85,1.885,49.98,-29.45,-2.65,1.15928463711084,0.232371310043702,13.735,9.2,0.000123668999707513,2
"HEAL","PIGL","Picea glauca (Moench) Voss",346.625,0.775416666666667,50.0058333333333,-28.1916666666667,-5.84583333333333,0.465807245214706,0.102052233443492,13.3108333333333,14.9133333333333,0.00036772282601314,12
"HEAL","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",339.733333333333,0.82,50.45,-27.1,-9.5,0.46717686455793,0.0939481029332093,10.06,15.1966666666667,0.000324049931827743,3
"HEAL","SABE2","Salix bebbiana Sarg.",92.3,1.74,47.86,-28.1,-4.5,1.34993084370678,0.345781466113416,8.58,12.01,0.000100162160123694,1
"HEAL","SAPU15","Salix pulchra Cham.",85.2,2.47,51.6,-26.5,-0.7,2.25165562913907,0.487417218543046,8.2,9.43,9.77526654694908e-05,1
"JERC","","",54.8555555555556,1.81111111111111,44.5611111111111,-25.4111111111111,-1.35,4.66463184134745,0.981359116302561,9.16222222222222,26.0388888888889,0.00010390806382124,9
"JERC","ACBA3","Acer barbatum Michx.",92.2,1.35,48.935,-27.4,-1.5,2.72880630910901,0.737192010950722,10.22,13.325,6.68123328495795e-05,2
"JERC","CAAM2","Callicarpa americana L.",73.35,1.71,48.925,-28.4,-0.9,3.42189747312989,0.908506991512767,10.27,13.635,0.000107275889141469,2
"JERC","CAGL8","Carya glabra (Mill.) Sweet",108.58,1.836,47.336,-27.54,-3.12,1.21306886185264,0.341457966037673,13.45,15.042,0.000110720877091297,5
"JERC","CAIL2","Carya illinoinensis (Wangenh.) K. Koch",93.5,2.37,48.29,-29.1,-0.6,1.15096893964013,0.475984282252792,13.64,18.7,0.000139416048295232,1
"JERC","CATO6","Carya tomentosa (Lam.) Nutt.",109,1.24333333333333,44.8166666666667,-28.6333333333333,-3.53333333333333,1.96900235072873,0.453182789680674,13.48,17.2933333333333,8.85786237440887e-05,3
"JERC","CELA","Celtis laevigata Willd.",74.5,2.18,43.45,-25.65,3.1,5.89181760862541,1.29089824323579,7.89,13.025,6.64371228322677e-05,2
"JERC","DIVI5","Diospyros virginiana L.",75.7,1.845,48.955,-30.2,-0.5,2.86453988529718,1.29596584984359,17.605,13.98,0.000102529966267893,2
"JERC","FRAM2","Fraxinus americana L.",105.8,1.81,50.59,-28.2,-5.2,2.42776998597475,0.58695652173913,18.4,22.36,0.000119955601080707,1
"JERC","JUVI","Juniperus virginiana L.",299.9,1.26,52.35,-27.5,-3.1,0.634788189987163,0.163671373555841,14.52,13.78,0.00030179395181958,1
"JERC","LIST2","Liquidambar styraciflua L.",101,1.02,51.86,-29.1,-3.4,0.512417638114546,0.202990369994932,26.16,16.29,0.000129369173100952,1
"JERC","OSVI","Ostrya virginiana (Mill.) K. Koch",36.7,1.98,48.64,-30.9,-5.2,5.64622641509434,1.39528301886792,21.54,18.92,4.5350814715758e-05,1
"JERC","PIEC2","Pinus echinata Mill.",215.4,1.3,50.6966666666667,-28.7333333333333,-4.03333333333333,1.18898350870497,0.240479472917563,15.9766666666667,15.7033333333333,0.000253806520944421,3
"JERC","PIEL","Pinus elliottii Engelm.",278.55,0.83,50.935,-29.8,-4.55,1.01983182563293,0.103248133082387,17.85,19.41,0.000377818034493283,2
"JERC","PIPA2","Pinus palustris Mill.",269.763636363636,0.881363636363636,49.4663636363636,-28.5454545454545,-5.53181818181818,1.40861561035945,0.321780636743095,16.3145454545455,23.9636363636364,0.00033217071480397,11
"JERC","PRAN3","Prunus angustifolia Marshall",74.2,2.35,50.42,-27.2,-1.3,2.43939393939394,0.649350649350649,5.19,6.16,8.01799349226721e-05,1
"JERC","PRSE2","Prunus serotina Ehrh.",100.18,1.92,50.346,-29.22,-2.98,4.31669442566746,0.922908938199988,13.562,14.674,9.05782371351503e-05,5
"JERC","QUFA","Quercus falcata Michx.",136.1,1.47416666666667,49.8241666666667,-29.0833333333333,-5.2,2.25177742244103,0.525167348377669,18.125,14.465,0.000103571148362986,6
"JERC","QUGE2","Quercus geminata Small",163.9,1.51,50.17,-28.8,-5.8,3.1324200913242,0.689497716894977,19.8,21.01,0.000149769478809605,1
"JERC","QUHE2","Quercus hemisphaerica W. Bartram ex Willd.",120.966666666667,1.65666666666667,49.8,-27.8333333333333,-3.53333333333333,2.75935917181273,0.598151097165296,24.2166666666667,19.67,0.00012059897026036,3
"JERC","QUIN","Quercus incana W. Bartram",109.3,1.54666666666667,48.4566666666667,-30.4666666666667,-3.46666666666667,13.660413877957,2.9197614231306,14.6033333333333,18.0866666666667,9.01974973222979e-05,3
"JERC","QULA2","Quercus laevis Walter",101.2,1.79,50.99,-29.9,-3.8,4.86276150627615,0.974058577405858,19.97,19.65,7.95721011397306e-05,1
"JERC","QULA3","Quercus laurifolia Michx.",130.166666666667,1.65333333333333,50.1666666666667,-28.7666666666667,-3.36666666666667,3.14089437733886,0.660161568306496,22.75,21.15,0.000131951099536122,3
"JERC","QUMA13","Quercus margaretta",122,1.61333333333333,49.0333333333333,-28.8833333333333,-3.91666666666667,3.90817956043222,0.837442816104482,17.1166666666667,15.0183333333333,0.000106782251806934,6
"JERC","QUNI","Quercus nigra L.",135.9,1.92,51.25,-27.6,-2,2.54747596153846,0.697716346153846,25.64,21.06,0.000121165134566397,1
"JERC","QUST","Quercus stellata Wangenh.",134.5,1.85,50.4233333333333,-28.7333333333333,-4.1,4.00444898653039,0.863996413833667,15.9166666666667,14.39,0.000127067825261385,3
"JERC","QUVI","Quercus virginiana Mill.",172.2,1.48,50.11,-29.0666666666667,-2.23333333333333,2.85737701031984,0.588859565207435,20.64,19.9233333333333,0.000164848737698321,3
"JERC","RHCO","Rhus copallinum L.",110.433333333333,1.44,50.3866666666667,-31.1666666666667,-3.8,5.36373356143935,1.1334047614354,9.98,10.7666666666667,0.000106141625503766,3
"JERC","SAAL5","Sassafras albidum (Nutt.) Nees",76.74,1.986,50.614,-31.14,-3.24,4.2284369704401,0.927197012908928,18.614,12.908,0.000111729678758829,5
"JERC","TAAS","Taxodium ascendens Brongn.",216,1.61,52.08,-28.2,2.7,0.491040661612681,0.152997932460372,17.98,12.37,0.000340508402059574,1
"JERC","ULAL","Ulmus alata Michx.",81.9666666666667,2.08333333333333,47.75,-27.2,-0.933333333333333,3.23117692935953,0.767342150593518,15.5966666666667,14.7033333333333,7.66101933461931e-05,3
"JERC","VAAR","Vaccinium arboreum Marshall",80.65,1.375,51.235,-31.05,-0.45,0.716060303346882,0.124031767130206,18.005,14.825,0.000134003139237403,2
"JERC","VIRO3","Vitis rotundifolia Michx.",76.15,1.74,46.545,-28.15,-3,4.9701659847281,0.989492890002055,11.025,11.57,7.94971815145945e-05,2
"JORN","","",109.194117647059,1.64,45.0111764705882,-18.6588235294118,1.60588235294118,2.39207984185616,0.662681037667358,6.095,25.6120588235294,6.83894189103179e-05,17
"JORN","ATCA2","Atriplex canescens (Pursh) Nutt.",134.888888888889,2.79888888888889,43.8994444444444,-15.5777777777778,5.63888888888889,1.27837451715087,0.305265809305091,6.04666666666667,8.10333333333333,0.000209565462403853,9
"JORN","EPTR","Ephedra trifurca Torr. ex S. Watson",816.26,1.161,46.944,-24.2,1.71,0.670128253378935,0.260272280662779,19.868,30.316,0.000576001337929339,5
"JORN","GUSA2","Gutierrezia sarothrae (Pursh) Britton & Rusby",162.2,2.09,53.89,-25.6,1.6,1.72540381791483,0.342143906020558,7.9,12.11,9.92503431527822e-05,1
"JORN","PRGL2","Prosopis glandulosa Torr.",152.015384615385,2.92230769230769,48.8636538461538,-25.9615384615385,2.02692307692308,2.42444164053301,0.601220610976923,12.8434615384615,17.5811538461538,0.000130427631106788,26
"JORN","YUEL","Yucca elata (Engelm.) Engelm.",521.85,1.776,48.634,-24.17,1.85,1.03882705328579,0.250717676309712,9.113,31.942,0.000578101079857098,10
"KONA","","",48.195,2.81325,43.329125,-21.64625,1.20125,8.74173808978596,1.77589628444423,3.808,23.899,0.000136087624180025,40
"KONZ","","",63.5769230769231,1.58948717948718,44.7926923076923,-19.1935897435897,-2.65641025641026,2.0399708986936,0.501194872667097,5.54192307692308,28.5024358974359,0.000128706184373917,39
"KONZ","JUNI","Juglans nigra L.",35.9,2.97,46.34,-30.5,0,2.38423645320197,0.591133004926108,8.13,14.08,7.87557721181903e-05,1
"KONZ","JUVI","Juniperus virginiana L.",408.3,0.715,48.86,-27.6,-1.55,0.981818181818182,0.235294117647059,12.97,13.79,0.000221885611558692,1
"KONZ","QUMU","Quercus muehlenbergii Engelm.",91.15,2.3375,49.775,-29.85,0.15,1.83608912756736,0.397611644997174,19.0575,18.18,8.01722310225665e-05,2
"KONZ","ULAM","Ulmus americana L.",59.7,2.06,45.5,-29.05,-2.7,2.3881939858231,0.518258266191168,12.215,17.68,6.73846332814183e-05,2
"LAJA","","",58.7268292682927,1.37890243902439,45.4118292682927,-13.8731707317073,4.14634146341463,2.52449683703278,0.563042138818218,4.72219512195122,31.5953658536585,0.00012428728612661,41
"LAJA","MAIN3","Mangifera indica L.",151.9,1.8,48.91,-27.5,4.5,1.27589967284624,0.292257360959651,10.23,22.63,0.00020000346626458,1
"LAJA","PEAM3","Persea americana Mill.",93.2,1.82,53.14,-28.4,3.6,2.03588516746412,0.57177033492823,18.7,14.6,0.000126080012315508,1
"LENO","BENI","Betula nigra L.",79.5,2.14,52,-28.8,2.7,2.12266666666667,0.423111111111111,23.75,13.84,0.000107501432521986,1
"LENO","CACA18","Carpinus caroliniana Walter",50.05,1.96166666666667,46.7033333333333,-30.8,2.8,2.32580965652696,0.442741820718802,6.11333333333333,17.9433333333333,6.39906203612139e-05,6
"LENO","CACO15","Carya cordiformis (Wangenh.) K. Koch",97.45,2.04,48.865,-28,2.4,2.7701839512246,0.523146698865584,10,13.885,0.000116964026859395,2
"LENO","CELA","Celtis laevigata Willd.",50.7571428571429,3.03214285714286,44.5207142857143,-27.05,2.92857142857143,6.57403825651251,1.42791323993534,8.14142857142857,14.6928571428571,7.93216816097614e-05,7
"LENO","FRPE","Fraxinus pennsylvanica Marshall",68.3,2.40833333333333,49.395,-28.725,4.275,6.30983349693258,1.25376853768839,22.0733333333333,20.7066666666667,0.000154343341709666,6
"LENO","LIST2","Liquidambar styraciflua L.",75.4181818181818,2.025,50.7981818181818,-29.4090909090909,1.46818181818182,1.95614801396429,0.388993672575932,16.9490909090909,15.94,0.00014454537095517,11
"LENO","LITU","Liriodendron tulipifera L.",74.6,2.27,50.5,-28.9,0.9,1.81367392937641,0.50488354620586,16.86,14.94,0.000175534139201976,1
"LENO","PIGL2","Pinus glabra Walter",276.2,1.42,51.42,-30.8,3.9,0.837968561064087,0.139056831922612,15.47,17.11,0.000357027359161762,1
"LENO","PITA","Pinus taeda L.",254.733333333333,1.32666666666667,52.8566666666667,-30.7,1.46666666666667,1.346751965366,0.231551074192495,13.6633333333333,20.4133333333333,0.000316929819796243,3
"LENO","PLOC","Platanus occidentalis L.",68.4166666666667,1.92,50.7166666666667,-28.7166666666667,1.93333333333333,2.16687609141781,0.399593194074815,25.4483333333333,18.9216666666667,0.000111222072648055,6
"LENO","PODE3","Populus deltoides W. Bartram ex Marshall",120,1.71,50.41,-29,6.2,1.17137096774194,0.292338709677419,12.5,14.82,0.000213251749242231,1
"LENO","QULA3","Quercus laurifolia Michx.",111.88,1.71,51.2541666666667,-28.1916666666667,2.91666666666667,2.26760065461709,0.423279813335335,15.6133333333333,18.7633333333333,0.000117673317996214,6
"LENO","QULY","Quercus lyrata Walter",121.3,1.605,54.52,-27.75,5,1.11940298507463,0.236940298507463,20.43,20.22,0.000111799458439321,1
"LENO","QUMI","Quercus michauxii Nutt.",96.26,2.074,51.74,-28.68,3.92,1.83934813716355,0.399973080511614,17.042,19.725,0.000103044149402829,5
"LENO","QUNI","Quercus nigra L.",93.9833333333333,1.95083333333333,51.2391666666667,-29.2666666666667,2.05,3.98489224954237,0.676677968241081,19.775,22.1733333333333,0.000103166013716769,6
"LENO","QUPA5","Quercus pagoda Raf.",96.63,1.888,51.288,-28.6,3.2,1.51692637537488,0.321371934653414,25.122,21.876,0.00010899834589828,10
"LENO","QUPH","Quercus phellos L.",90.375,1.965,50.6125,-27.85,4.35,1.45682098061843,0.338013796741472,24.9275,20.335,0.000101852310029066,4
"LENO","QUSH","Quercus shumardii Buckley",91.0666666666667,2.16333333333333,52.6066666666667,-27.5333333333333,3.4,3.02354384971207,0.544617550828415,14.2,13.8333333333333,0.000113987314322108,3
"LENO","TADI2","Taxodium distichum (L.) Rich.",80.1,1.96,52.63,-27.9,2.1,3.70446735395189,0.547537227949599,10.96,11.41,0.000149536208976332,1
"LENO","ULAM","Ulmus americana L.",55.36,2.324,45.624,-29.54,0.22,5.77843178847017,0.947621457976731,15.804,18.686,0.000100984462278865,5
"MLBS","ACRU","Acer rubrum L.",105.707692307692,2.05461538461538,51.9126923076923,-27.9846153846154,-2.6,2.65167535154177,0.590415213591588,14.9853846153846,11.9992307692308,0.000153758525604867,13
